Date,BABA,PDD,JD,BIDU,NTES,NIO,BILI,TME,EDU,YUMC,TCOM,ZTO,AMZN,TSLA,UL,JNJ
2020-04-30,202.6699981689453,47.439998626708984,43.099998474121094,100.93000030517578,68.41429901123047,3.4100000858306885,27.389999389648438,11.40999984741211,12.765999794006348,48.26583480834961,25.760000228881836,29.508649826049805,2474.0,156.37600708007812,50.12653732299805,146.0894317626953
2020-05-01,194.47999572753906,45.43000030517578,41.380001068115234,96.0199966430664,64.5231704711914,3.180000066757202,25.139999389648438,10.720000267028809,12.01099967956543,46.22405242919922,24.15999984741211,28.17005157470703,2286.0400390625,140.26400756835938,49.76898193359375,144.38552856445312
2020-05-04,191.14999389648438,46.369998931884766,42.25,94.76000213623047,65.36407470703125,3.3399999141693115,26.530000686645508,10.670000076293945,11.835000038146973,45.44717788696289,24.040000915527344,27.347061157226562,2315.989990234375,152.23800659179688,49.24713134765625,144.36605834960938
2020-05-05,195.02000427246094,48.720001220703125,43.119998931884766,95.7699966430664,67.27790832519531,3.2799999713897705,27.510000228881836,10.5600004196167,12.324999809265137,45.81569290161133,24.239999771118164,28.328699111938477,2317.800048828125,153.64199829101562,48.90888977050781,145.56365966796875
2020-05-06,195.1699981689453,49.20000076293945,43.29999923706055,97.08000183105469,67.8272705078125,3.619999885559082,27.979999542236328,10.550000190734863,12.305000305175781,47.03080749511719,24.260000228881836,28.675745010375977,2351.260009765625,156.51600646972656,48.10679244995117,144.18104553222656
2020-05-07,196.49000549316406,50.04999923706055,44.7599983215332,98.18000030517578,68.88235473632812,3.630000114440918,28.649999618530273,10.430000305175781,12.371999740600586,46.93120574951172,24.809999465942383,29.637550354003906,2367.610107421875,156.00799560546875,48.85091018676758,143.70394897460938
2020-05-08,201.19000244140625,54.599998474121094,46.779998779296875,99.7699966430664,71.35151672363281,3.7699999809265137,29.0,11.029999732971191,12.765000343322754,48.35547637939453,25.1200008392334,30.88690948486328,2379.610107421875,163.88400268554688,50.136207580566406,144.78472900390625
2020-05-11,205.39999389648438,54.939998626708984,46.720001220703125,99.55000305175781,70.62564086914062,3.740000009536743,28.68000030517578,11.40999984741211,12.529999732971191,48.72399139404297,24.610000610351562,32.17593002319336,2409.0,162.25799560546875,50.44545364379883,145.18392944335938
2020-05-12,200.30999755859375,57.83000183105469,47.029998779296875,97.47000122070312,71.52603912353516,3.619999885559082,29.239999771118164,11.609999656677246,12.515999794006348,48.77379608154297,24.110000610351562,31.977619171142578,2356.949951171875,161.8820037841797,50.136207580566406,143.2657928466797
2020-05-13,199.4600067138672,59.83000183105469,47.810001373291016,95.48999786376953,73.57275390625,3.440000057220459,30.68000030517578,11.6899995803833,12.065999984741211,48.5745964050293,23.329999923706055,32.47339630126953,2367.919921875,158.19200134277344,50.03956604003906,143.2560577392578
2020-05-14,201.3000030517578,60.84000015258789,48.959999084472656,96.0199966430664,73.7829818725586,3.450000047683716,31.030000686645508,11.890000343322754,11.991999626159668,48.614437103271484,23.65999984741211,32.820438385009766,2388.85009765625,160.66600036621094,49.703277587890625,143.75262451171875
2020-05-15,203.67999267578125,61.29999923706055,50.849998474121094,99.86000061035156,74.25498962402344,3.369999885559082,30.8799991607666,11.960000038146973,11.758000373840332,46.961090087890625,24.0,33.048500061035156,2409.780029296875,159.83399963378906,49.917724609375,146.47891235351562
2020-05-18,215.27999877929688,66.45999908447266,55.529998779296875,107.58999633789062,75.73648071289062,3.609999895095825,33.65999984741211,12.390000343322754,12.269000053405762,46.373451232910156,25.530000686645508,34.0797119140625,2426.260009765625,162.7259979248047,51.12643051147461,146.5568084716797
2020-05-19,217.1999969482422,63.09000015258789,54.2599983215332,109.75,78.47534942626953,3.690000057220459,35.220001220703125,12.550000190734863,12.64799976348877,48.5546760559082,25.799999237060547,34.34743118286133,2449.330078125,161.6020050048828,49.39134979248047,145.09628295898438
2020-05-20,216.7899932861328,60.900001525878906,54.310001373291016,108.5199966430664,77.40837097167969,3.4800000190734863,32.70000076293945,12.199999809265137,12.055999755859375,49.2817497253418,25.719999313354492,33.99047088623047,2497.93994140625,163.11199951171875,50.13216781616211,143.79156494140625
2020-05-21,212.16000366210938,60.0,52.56999969482422,110.02999877929688,79.67919158935547,3.3299999237060547,33.93000030517578,12.140000343322754,11.734999656677246,47.3296012878418,24.979999542236328,32.17593002319336,2446.739990234375,165.52000427246094,49.55706024169922,142.84713745117188
2020-05-22,199.6999969482422,68.69999694824219,49.900001525878906,103.31999969482422,73.82659912109375,3.2699999809265137,33.040000915527344,11.949999809265137,11.343999862670898,43.4551887512207,23.799999237060547,30.430795669555664,2436.8798828125,163.37600708007812,49.488826751708984,141.54315185546875
2020-05-26,201.72000122070312,64.88999938964844,52.599998474121094,108.36000061035156,76.62100982666016,3.819999933242798,33.130001068115234,11.949999809265137,11.699999809265137,44.909339904785156,26.040000915527344,31.88838005065918,2421.860107421875,163.7740020751953,49.7910041809082,141.72943115234375
2020-05-27,201.17999267578125,60.31999969482422,52.15999984741211,108.22000122070312,74.78849029541016,4.170000076293945,32.29999923706055,12.229999542236328,11.536999702453613,44.909339904785156,25.829999923706055,30.04408836364746,2410.389892578125,164.04600524902344,50.92173385620117,142.052978515625
2020-05-28,199.49000549316406,60.36000061035156,51.02000045776367,106.31999969482422,72.63665771484375,3.8299999237060547,30.739999771118164,12.229999542236328,11.508999824523926,44.202186584472656,25.34000015258789,30.896825790405273,2401.10009765625,161.16200256347656,52.25716018676758,144.0922393798828
2020-05-29,207.38999938964844,66.87000274658203,54.33000183105469,106.55000305175781,75.93877410888672,3.9800000190734863,32.43000030517578,12.920000076293945,11.996000289916992,46.15433120727539,26.56999969482422,32.3444938659668,2442.3701171875,167.0,52.68605041503906,145.83740234375
2020-06-01,206.57000732421875,65.76000213623047,54.72999954223633,107.0999984741211,78.85216522216797,4.260000228881836,33.060001373291016,12.600000381469727,12.199999809265137,46.78180694580078,25.899999618530273,32.54280471801758,2471.0400390625,179.6199951171875,53.01747512817383,144.3079376220703
2020-06-02,214.3300018310547,67.30000305175781,55.619998931884766,107.2300033569336,81.045654296875,4.699999809265137,34.189998626708984,13.010000228881836,12.748000144958496,47.339561462402344,26.649999618530273,33.2567253112793,2472.409912109375,176.31199645996094,53.27091598510742,145.34719848632812
2020-06-03,218.61000061035156,68.1500015258789,56.72999954223633,112.44999694824219,82.22171783447266,5.599999904632568,34.150001525878906,12.899999618530273,12.892999649047852,48.803672790527344,27.950000762939453,34.208614349365234,2478.39990234375,176.5919952392578,54.28466796875,145.73934936523438
2020-06-04,218.0399932861328,66.2699966430664,56.52000045776367,109.05999755859375,80.3237533569336,5.96999979019165,33.560001373291016,12.550000190734863,12.845000267028809,49.411231994628906,28.100000381469727,32.83035659790039,2460.60009765625,172.87600708007812,54.31391143798828,143.85694885253906
2020-06-05,219.5500030517578,69.69999694824219,59.040000915527344,114.4000015258789,84.36164855957031,5.590000152587891,34.5,12.260000228881836,13.057999610900879,49.520790100097656,29.079999923706055,34.26811218261719,2483.0,177.1320037841797,54.830535888671875,144.41578674316406
2020-06-08,219.0,68.30999755859375,59.16999816894531,117.02999877929688,81.1408462524414,5.96999979019165,34.959999084472656,12.390000343322754,13.25,51.28369903564453,29.520000457763672,34.15903854370117,2524.06005859375,189.98399353027344,55.10347366333008,143.89617919921875
